representation,representation_key,model_seed,draw,metric,evaluator_seed,value,source
STFT / Spectrogram,stft_spectrogram,42,100003,context_fid,0.0,0.9818867850797794,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,42,100003,context_fid,42.0,1.1588335875363915,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,42,100003,context_fid,123.0,0.9888717540683238,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,42,100003,correlational_score,,0.09872190654277802,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,42,100003,discriminative_score,0.0,0.17012195121951224,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,42,100003,discriminative_score,42.0,0.1737804878048781,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,42,100003,discriminative_score,123.0,0.17804878048780493,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,42,100003,predictive_score,0.0,0.11080565993643177,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,42,100003,predictive_score,42.0,0.12141719441387977,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,42,100003,predictive_score,123.0,0.1114077369743427,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100003/metric_predictive_score_123.json
STFT / Spectrogram,stft_spectrogram,42,100004,context_fid,0.0,1.0943861990651942,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,42,100004,context_fid,42.0,1.298314772116894,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,42,100004,context_fid,123.0,1.0692150300181789,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,42,100004,correlational_score,,0.0842507928609848,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,42,100004,discriminative_score,0.0,0.1737804878048781,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,42,100004,discriminative_score,42.0,0.13719512195121952,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,42,100004,discriminative_score,123.0,0.1426829268292683,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,42,100004,predictive_score,0.0,0.1135354251150602,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,42,100004,predictive_score,42.0,0.12134139917543507,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,42,100004,predictive_score,123.0,0.11144838553582304,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_42/draw_100004/metric_predictive_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100000,context_fid,0.0,1.0485650047878747,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,123,100000,context_fid,42.0,1.2082652358839474,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,123,100000,context_fid,123.0,1.038589434304454,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,123,100000,correlational_score,,0.11171142756938934,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,123,100000,discriminative_score,0.0,0.1884146341463414,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100000,discriminative_score,42.0,0.1835365853658537,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100000,discriminative_score,123.0,0.1810975609756098,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100000,predictive_score,0.0,0.11274179932297557,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100000,predictive_score,42.0,0.12194481832784732,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100000,predictive_score,123.0,0.12181489700196835,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100000/metric_predictive_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100001,context_fid,0.0,1.1001581533868465,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,123,100001,context_fid,42.0,1.2730140659148343,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,123,100001,context_fid,123.0,1.098921912937527,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,123,100001,correlational_score,,0.12039729207754135,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,123,100001,discriminative_score,0.0,0.18719512195121957,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100001,discriminative_score,42.0,0.19695121951219507,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100001,discriminative_score,123.0,0.17682926829268297,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100001,predictive_score,0.0,0.111645380079608,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100001,predictive_score,42.0,0.12305433479150452,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100001,predictive_score,123.0,0.11390572916752717,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100001/metric_predictive_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100002,context_fid,0.0,1.0479297268558494,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,123,100002,context_fid,42.0,1.2099280552601572,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,123,100002,context_fid,123.0,1.0481931687988437,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,123,100002,correlational_score,,0.11706210672855377,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,123,100002,discriminative_score,0.0,0.17987804878048785,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100002,discriminative_score,42.0,0.18963414634146336,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100002,discriminative_score,123.0,0.18963414634146336,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100002,predictive_score,0.0,0.11123469827271038,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100002,predictive_score,42.0,0.12536990444277762,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100002,predictive_score,123.0,0.11632926877564387,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100002/metric_predictive_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100003,context_fid,0.0,1.0338190380661485,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,123,100003,context_fid,42.0,1.1897200895348403,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,123,100003,context_fid,123.0,1.044704162525664,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,123,100003,correlational_score,,0.12230221927165985,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,123,100003,discriminative_score,0.0,0.18048780487804883,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100003,discriminative_score,42.0,0.1914634146341463,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100003,discriminative_score,123.0,0.19512195121951215,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100003,predictive_score,0.0,0.1114387596267079,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100003,predictive_score,42.0,0.12352601957991283,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100003,predictive_score,123.0,0.11481515156401656,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100003/metric_predictive_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100004,context_fid,0.0,1.0834701184210074,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_context_fid_0.json
STFT / Spectrogram,stft_spectrogram,123,100004,context_fid,42.0,1.2561422779027966,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_context_fid_42.json
STFT / Spectrogram,stft_spectrogram,123,100004,context_fid,123.0,1.0741752365720292,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_context_fid_123.json
STFT / Spectrogram,stft_spectrogram,123,100004,correlational_score,,0.10935036838054657,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_correlational_score_det.json
STFT / Spectrogram,stft_spectrogram,123,100004,discriminative_score,0.0,0.20060975609756093,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_discriminative_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100004,discriminative_score,42.0,0.1841463414634147,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_discriminative_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100004,discriminative_score,123.0,0.1914634146341463,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_discriminative_score_123.json
STFT / Spectrogram,stft_spectrogram,123,100004,predictive_score,0.0,0.11136822863500129,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_predictive_score_0.json
STFT / Spectrogram,stft_spectrogram,123,100004,predictive_score,42.0,0.12231077584965533,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_predictive_score_42.json
STFT / Spectrogram,stft_spectrogram,123,100004,predictive_score,123.0,0.11760001020957134,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/stft_spectrogram/seed_123/draw_100004/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100000,context_fid,0.0,0.6478874530380481,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,0,100000,context_fid,42.0,0.7243553769356255,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,0,100000,context_fid,123.0,0.6317696870782991,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,0,100000,correlational_score,,0.12586329877376556,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,0,100000,discriminative_score,0.0,0.16219512195121955,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100000,discriminative_score,42.0,0.18048780487804883,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100000,discriminative_score,123.0,0.14939024390243905,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100000,predictive_score,0.0,0.11283433405242249,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100000,predictive_score,42.0,0.12161308078066213,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100000,predictive_score,123.0,0.11749544527356193,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100000/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100001,context_fid,0.0,0.7166240600973584,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,0,100001,context_fid,42.0,0.8050569257722904,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,0,100001,context_fid,123.0,0.7099792119113113,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,0,100001,correlational_score,,0.13616910576820374,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,0,100001,discriminative_score,0.0,0.18048780487804883,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100001,discriminative_score,42.0,0.18170731707317078,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100001,discriminative_score,123.0,0.16951219512195126,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100001,predictive_score,0.0,0.11078975527516377,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100001,predictive_score,42.0,0.12385380468231233,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100001,predictive_score,123.0,0.11693190270352716,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100001/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100002,context_fid,0.0,0.6707557367983731,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,0,100002,context_fid,42.0,0.7438784324308056,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,0,100002,context_fid,123.0,0.6577590373030869,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,0,100002,correlational_score,,0.13537068665027618,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,0,100002,discriminative_score,0.0,0.16463414634146345,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100002,discriminative_score,42.0,0.17804878048780493,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100002,discriminative_score,123.0,0.17560975609756102,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100002,predictive_score,0.0,0.11207988088153797,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100002,predictive_score,42.0,0.12468068988710002,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100002,predictive_score,123.0,0.11443578663511289,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100002/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100003,context_fid,0.0,0.7034312690147886,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,0,100003,context_fid,42.0,0.7799222894968192,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,0,100003,context_fid,123.0,0.7005756196472261,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,0,100003,correlational_score,,0.13609804213047028,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,0,100003,discriminative_score,0.0,0.18170731707317078,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100003,discriminative_score,42.0,0.1865853658536586,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100003,discriminative_score,123.0,0.19451219512195117,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100003,predictive_score,0.0,0.11189549922028164,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100003,predictive_score,42.0,0.1216695245734627,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100003,predictive_score,123.0,0.11735373254396109,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100003/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100004,context_fid,0.0,0.6551983644880104,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,0,100004,context_fid,42.0,0.7400250555636868,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,0,100004,context_fid,123.0,0.6416507773930588,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,0,100004,correlational_score,,0.12245877087116241,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_correlational_score_det.json
Frequency-as-Channel,frequency_as_channel,0,100004,discriminative_score,0.0,0.18902439024390238,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_discriminative_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100004,discriminative_score,42.0,0.20487804878048776,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_discriminative_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100004,discriminative_score,123.0,0.16219512195121955,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_discriminative_score_123.json
Frequency-as-Channel,frequency_as_channel,0,100004,predictive_score,0.0,0.11082839469645478,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_predictive_score_0.json
Frequency-as-Channel,frequency_as_channel,0,100004,predictive_score,42.0,0.12149697789982383,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_predictive_score_42.json
Frequency-as-Channel,frequency_as_channel,0,100004,predictive_score,123.0,0.11780107137428786,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_0/draw_100004/metric_predictive_score_123.json
Frequency-as-Channel,frequency_as_channel,42,100000,context_fid,0.0,0.8624208182630955,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_context_fid_0.json
Frequency-as-Channel,frequency_as_channel,42,100000,context_fid,42.0,0.9971821502501814,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_context_fid_42.json
Frequency-as-Channel,frequency_as_channel,42,100000,context_fid,123.0,0.8475015145236318,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_context_fid_123.json
Frequency-as-Channel,frequency_as_channel,42,100000,correlational_score,,0.1238950714468956,/path/to/PETS-FFT-Ablation/results/reviewer2_representation_etth128/generation/frequency_as_channel/seed_42/draw_100000/metric_correlational_score_det.json
