dataset,seed,window,site,confidence,normalized_confidence,gate,topk_mass,spectral_entropy,top1_period,candidate_vector,sh64_error,cg64_error,paired_error_improvement
Energy,0,740,decoder,0.04094947311581906,0.6584447,0.74383354,0.48178997990101013,0.9150055525765964,64,"[64, 32, 21, 16, 12, 2, 9, 10, 3]",5.8355126,5.783956,0.051556587
Energy,0,741,encoder,0.042170286390869255,0.70881224,0.7816092,0.48513541589184583,0.9130752259895399,64,"[64, 32, 21, 16, 12, 9, 3, 10, 2]",7.160938,5.9815674,1.1793704
Energy,0,741,decoder,0.042170286390869255,0.70881224,0.7816092,0.48513541589184583,0.9130752259895399,64,"[64, 32, 21, 16, 12, 9, 3, 10, 2]",7.160938,5.9815674,1.1793704
Energy,0,742,encoder,0.04235611781283179,0.7164791,0.78735936,0.4862375686657332,0.9128900756700893,64,"[64, 32, 21, 16, 12, 10, 3, 9, 4]",7.2312155,6.076243,1.1549726
Energy,0,742,decoder,0.04235611781283179,0.7164791,0.78735936,0.4862375686657332,0.9128900756700893,64,"[64, 32, 21, 16, 12, 10, 3, 9, 4]",7.2312155,6.076243,1.1549726
Energy,0,743,encoder,0.045040551920174865,0.8272318,0.87042385,0.49200182533624404,0.9084545024006908,64,"[64, 32, 21, 16, 12, 10, 3, 4, 9]",7.259997,6.381524,0.8784728
Energy,0,743,decoder,0.045040551920174865,0.8272318,0.87042385,0.49200182533624404,0.9084545024006908,64,"[64, 32, 21, 16, 12, 10, 3, 4, 9]",7.259997,6.381524,0.8784728
Energy,0,744,encoder,0.04387662449616689,0.7792112,0.8344084,0.48756368217685553,0.910008423309406,64,"[64, 32, 21, 16, 12, 10, 2, 9, 3]",6.2181897,5.724462,0.49372768
Energy,0,744,decoder,0.04387662449616689,0.7792112,0.8344084,0.48756368217685553,0.910008423309406,64,"[64, 32, 21, 16, 12, 10, 2, 9, 3]",6.2181897,5.724462,0.49372768
Energy,0,745,encoder,0.04438730361484045,0.8002805,0.85021037,0.48674039070580155,0.9088070263688692,64,"[64, 32, 21, 16, 12, 10, 2, 9, 3]",6.2449822,5.6861596,0.55882263
Energy,0,745,decoder,0.04438730361484045,0.8002805,0.85021037,0.48674039070580155,0.9088070263688692,64,"[64, 32, 21, 16, 12, 10, 2, 9, 3]",6.2449822,5.6861596,0.55882263
Energy,0,746,encoder,0.045624803380349736,0.8513365,0.88850236,0.49132434298390504,0.907139135213082,64,"[64, 21, 32, 16, 12, 9, 10, 3, 2]",7.0412326,6.159995,0.8812375
Energy,0,746,decoder,0.045624803380349736,0.8513365,0.88850236,0.49132434298390504,0.907139135213082,64,"[64, 21, 32, 16, 12, 9, 10, 3, 2]",7.0412326,6.159995,0.8812375
Energy,0,747,encoder,0.049570933294864436,1.0,1.0,0.5007440586615568,0.9010054489166321,64,"[64, 21, 32, 16, 12, 9, 2, 10, 3]",6.299167,6.299167,0.0
Energy,0,747,decoder,0.049570933294864436,1.0,1.0,0.5007440586615568,0.9010054489166321,64,"[64, 21, 32, 16, 12, 9, 2, 10, 3]",6.299167,6.299167,0.0
Energy,0,748,encoder,0.05082172358163433,1.0,1.0,0.5036947635467787,0.8991021403046322,64,"[64, 21, 32, 12, 16, 9, 2, 10, 3]",6.4101324,6.4101324,0.0
Energy,0,748,decoder,0.05082172358163433,1.0,1.0,0.5036947635467787,0.8991021403046322,64,"[64, 21, 32, 12, 16, 9, 2, 10, 3]",6.4101324,6.4101324,0.0
Energy,0,749,encoder,0.05292378472826836,1.0,1.0,0.5116091796680416,0.8965542706590839,64,"[64, 21, 32, 12, 16, 9, 10, 7, 3]",7.022278,7.022278,0.0
Energy,0,749,decoder,0.05292378472826836,1.0,1.0,0.5116091796680416,0.8965542706590839,64,"[64, 21, 32, 12, 16, 9, 10, 7, 3]",7.022278,7.022278,0.0
Energy,0,750,encoder,0.051943401875582225,1.0,1.0,0.5073271429085517,0.8976135958786158,64,"[64, 21, 32, 12, 16, 10, 9, 3, 4]",6.9620295,6.9620295,0.0
Energy,0,750,decoder,0.051943401875582225,1.0,1.0,0.5073271429085517,0.8976135958786158,64,"[64, 21, 32, 12, 16, 10, 9, 3, 4]",6.9620295,6.9620295,0.0
Energy,0,751,encoder,0.055645772666534254,1.0,1.0,0.5135919401008145,0.8916537267784783,64,"[64, 21, 32, 12, 16, 10, 3, 9, 4]",6.889077,6.889077,0.0
Energy,0,751,decoder,0.055645772666534254,1.0,1.0,0.5135919401008145,0.8916537267784783,64,"[64, 21, 32, 12, 16, 10, 3, 9, 4]",6.889077,6.889077,0.0
Energy,0,752,encoder,0.058822659575078706,1.0,1.0,0.5240554401307659,0.8877548918099183,64,"[64, 21, 32, 12, 10, 16, 7, 3, 6]",6.656426,6.656426,0.0
Energy,0,752,decoder,0.058822659575078706,1.0,1.0,0.5240554401307659,0.8877548918099183,64,"[64, 21, 32, 12, 10, 16, 7, 3, 6]",6.656426,6.656426,0.0
Energy,0,753,encoder,0.05410645334347861,1.0,1.0,0.5120322372251787,0.8943299866494852,64,"[64, 21, 32, 12, 10, 16, 7, 8, 3]",6.6000648,6.6000648,0.0
Energy,0,753,decoder,0.05410645334347861,1.0,1.0,0.5120322372251787,0.8943299866494852,64,"[64, 21, 32, 12, 10, 16, 7, 8, 3]",6.6000648,6.6000648,0.0
Energy,0,754,encoder,0.054308380204609645,1.0,1.0,0.5129768735483565,0.8941309384398785,64,"[64, 21, 32, 12, 16, 10, 8, 7, 9]",6.487186,6.487186,0.0
Energy,0,754,decoder,0.054308380204609645,1.0,1.0,0.5129768735483565,0.8941309384398785,64,"[64, 21, 32, 12, 16, 10, 8, 7, 9]",6.487186,6.487186,0.0
Energy,0,755,encoder,0.05420968774599269,1.0,1.0,0.5134152664751953,0.8944135648358019,64,"[64, 32, 21, 12, 16, 10, 8, 7, 9]",6.662894,6.662894,0.0
Energy,0,755,decoder,0.05420968774599269,1.0,1.0,0.5134152664751953,0.8944135648358019,64,"[64, 32, 21, 12, 16, 10, 8, 7, 9]",6.662894,6.662894,0.0
Energy,0,756,encoder,0.055464058568356206,1.0,1.0,0.5166993530850308,0.8926570001738927,64,"[64, 32, 21, 16, 12, 10, 8, 9, 7]",6.550184,6.550184,0.0
Energy,0,756,decoder,0.055464058568356206,1.0,1.0,0.5166993530850308,0.8926570001738927,64,"[64, 32, 21, 16, 12, 10, 8, 9, 7]",6.550184,6.550184,0.0
Energy,0,757,encoder,0.05790268808486046,1.0,1.0,0.5211101650735361,0.8888858979047366,64,"[64, 32, 21, 16, 10, 12, 8, 7, 4]",6.302132,6.302132,0.0
Energy,0,757,decoder,0.05790268808486046,1.0,1.0,0.5211101650735361,0.8888858979047366,64,"[64, 32, 21, 16, 10, 12, 8, 7, 4]",6.302132,6.302132,0.0
Energy,0,758,encoder,0.05930706912587564,1.0,1.0,0.5248015802373301,0.8869914433202444,64,"[64, 32, 21, 16, 12, 10, 8, 7, 9]",6.4531198,6.4531198,0.0
Energy,0,758,decoder,0.05930706912587564,1.0,1.0,0.5248015802373301,0.8869914433202444,64,"[64, 32, 21, 16, 12, 10, 8, 7, 9]",6.4531198,6.4531198,0.0
Energy,0,759,encoder,0.06092699478566617,1.0,1.0,0.5295084303802713,0.8849366860091143,64,"[64, 32, 21, 16, 10, 12, 9, 7, 4]",6.1459517,6.1459517,0.0
Energy,0,759,decoder,0.06092699478566617,1.0,1.0,0.5295084303802713,0.8849366860091143,64,"[64, 32, 21, 16, 10, 12, 9, 7, 4]",6.1459517,6.1459517,0.0
Energy,0,760,encoder,0.05950865259347424,1.0,1.0,0.527870300713422,0.8872665264307393,64,"[64, 32, 21, 16, 10, 12, 9, 7, 4]",6.2116303,6.2116303,0.0
Energy,0,760,decoder,0.05950865259347424,1.0,1.0,0.527870300713422,0.8872665264307393,64,"[64, 32, 21, 16, 10, 12, 9, 7, 4]",6.2116303,6.2116303,0.0
Energy,0,761,encoder,0.057956875241884365,1.0,1.0,0.524033188045498,0.889402281069167,64,"[64, 32, 21, 16, 10, 12, 9, 7, 8]",6.0160036,6.0160036,0.0
Energy,0,761,decoder,0.057956875241884365,1.0,1.0,0.524033188045498,0.889402281069167,64,"[64, 32, 21, 16, 10, 12, 9, 7, 8]",6.0160036,6.0160036,0.0
Energy,0,762,encoder,0.056651016917380725,1.0,1.0,0.5213100426710454,0.8913295116527644,64,"[64, 32, 21, 10, 16, 12, 9, 4, 8]",6.1054106,6.1054106,0.0
Energy,0,762,decoder,0.056651016917380725,1.0,1.0,0.5213100426710454,0.8913295116527644,64,"[64, 32, 21, 10, 16, 12, 9, 4, 8]",6.1054106,6.1054106,0.0
Energy,0,763,encoder,0.056787143643438204,1.0,1.0,0.5231195758166473,0.8914451948107902,64,"[64, 32, 21, 10, 16, 12, 4, 9, 8]",5.9627733,5.9627733,0.0
Energy,0,763,decoder,0.056787143643438204,1.0,1.0,0.5231195758166473,0.8914451948107902,64,"[64, 32, 21, 10, 16, 12, 4, 9, 8]",5.9627733,5.9627733,0.0
Energy,0,764,encoder,0.05679294803378494,1.0,1.0,0.5251776616109043,0.8918595511858196,64,"[64, 32, 21, 10, 16, 12, 9, 4, 8]",5.831689,5.831689,0.0
Energy,0,764,decoder,0.05679294803378494,1.0,1.0,0.5251776616109043,0.8918595511858196,64,"[64, 32, 21, 10, 16, 12, 9, 4, 8]",5.831689,5.831689,0.0
Energy,0,765,encoder,0.05638686176622872,1.0,1.0,0.5261037770281689,0.892821788726277,64,"[64, 32, 21, 10, 16, 12, 9, 4, 8]",5.9577518,5.9577518,0.0
Energy,0,765,decoder,0.05638686176622872,1.0,1.0,0.5261037770281689,0.892821788726277,64,"[64, 32, 21, 10, 16, 12, 9, 4, 8]",5.9577518,5.9577518,0.0
Energy,0,766,encoder,0.05658480356331604,1.0,1.0,0.5287315731388462,0.8929800934198103,64,"[64, 32, 21, 10, 16, 12, 9, 4, 3]",5.703708,5.703708,0.0
Energy,0,766,decoder,0.05658480356331604,1.0,1.0,0.5287315731388462,0.8929800934198103,64,"[64, 32, 21, 10, 16, 12, 9, 4, 3]",5.703708,5.703708,0.0
Energy,0,767,encoder,0.05868855559834468,1.0,1.0,0.5393253715773988,0.891181541438159,64,"[64, 32, 21, 10, 16, 12, 9, 2, 3]",5.375917,5.375917,0.0
Energy,0,767,decoder,0.05868855559834468,1.0,1.0,0.5393253715773988,0.891181541438159,64,"[64, 32, 21, 10, 16, 12, 9, 2, 3]",5.375917,5.375917,0.0
Energy,0,768,encoder,0.05646553925232916,1.0,1.0,0.5301300159175938,0.8934873756306859,64,"[64, 32, 21, 10, 12, 16, 9, 3, 5]",5.5170217,5.5170217,0.0
Energy,0,768,decoder,0.05646553925232916,1.0,1.0,0.5301300159175938,0.8934873756306859,64,"[64, 32, 21, 10, 12, 16, 9, 3, 5]",5.5170217,5.5170217,0.0
Energy,0,769,encoder,0.05555173771655005,1.0,1.0,0.5280679653793513,0.8948019168770387,64,"[64, 32, 21, 10, 12, 16, 3, 9, 5]",5.442057,5.442057,0.0
Energy,0,769,decoder,0.05555173771655005,1.0,1.0,0.5280679653793513,0.8948019168770387,64,"[64, 32, 21, 10, 12, 16, 3, 9, 5]",5.442057,5.442057,0.0
Energy,0,770,encoder,0.05435331403963126,1.0,1.0,0.5255874925660321,0.8965856021910518,64,"[64, 32, 21, 10, 16, 12, 3, 9, 5]",5.2095103,5.2095103,0.0
Energy,0,770,decoder,0.05435331403963126,1.0,1.0,0.5255874925660321,0.8965856021910518,64,"[64, 32, 21, 10, 16, 12, 3, 9, 5]",5.2095103,5.2095103,0.0
Energy,0,771,encoder,0.05255281100721001,1.0,1.0,0.5210029595576849,0.8991314539713446,64,"[64, 32, 21, 10, 16, 12, 3, 9, 5]",5.1464458,5.1464458,0.0
Energy,0,771,decoder,0.05255281100721001,1.0,1.0,0.5210029595576849,0.8991314539713446,64,"[64, 32, 21, 10, 16, 12, 3, 9, 5]",5.1464458,5.1464458,0.0
Energy,0,772,encoder,0.05153830878596343,1.0,1.0,0.5200533195980341,0.9008980294062943,64,"[64, 32, 21, 10, 16, 12, 3, 5, 9]",4.9791074,4.9791074,0.0
Energy,0,772,decoder,0.05153830878596343,1.0,1.0,0.5200533195980341,0.9008980294062943,64,"[64, 32, 21, 10, 16, 12, 3, 5, 9]",4.9791074,4.9791074,0.0
Energy,0,773,encoder,0.05142457178922457,1.0,1.0,0.5210229783758075,0.9013007603819487,64,"[64, 32, 21, 16, 10, 12, 3, 5, 2]",4.9839945,4.9839945,0.0
Energy,0,773,decoder,0.05142457178922457,1.0,1.0,0.5210229783758075,0.9013007603819487,64,"[64, 32, 21, 16, 10, 12, 3, 5, 2]",4.9839945,4.9839945,0.0
Energy,0,774,encoder,0.04982445508387034,1.0,1.0,0.5194473806924139,0.9040818051340345,64,"[64, 32, 21, 16, 10, 12, 5, 3, 9]",4.830611,4.830611,0.0
Energy,0,774,decoder,0.04982445508387034,1.0,1.0,0.5194473806924139,0.9040818051340345,64,"[64, 32, 21, 16, 10, 12, 5, 3, 9]",4.830611,4.830611,0.0
Energy,0,775,encoder,0.048884609097887055,0.9858274,0.9893705,0.5185950189816201,0.9057364469217557,64,"[64, 32, 21, 16, 10, 12, 3, 5, 9]",4.908382,4.898618,0.009763718
Energy,0,775,decoder,0.048884609097887055,0.9858274,0.9893705,0.5185950189816201,0.9057364469217557,64,"[64, 32, 21, 16, 10, 12, 3, 5, 9]",4.908382,4.898618,0.009763718
Energy,0,776,encoder,0.04369114389425065,0.77155876,0.8286691,0.5045852256542701,0.9134117654007833,64,"[64, 32, 21, 16, 10, 12, 3, 9, 5]",4.650555,4.5625677,0.08798742
Energy,0,776,decoder,0.04369114389425065,0.77155876,0.8286691,0.5045852256542701,0.9134117654007833,64,"[64, 32, 21, 16, 10, 12, 3, 9, 5]",4.650555,4.5625677,0.08798742
Energy,0,777,encoder,0.04250601580606232,0.7226636,0.7919977,0.5009268578940405,0.9151452649499311,64,"[64, 32, 21, 16, 10, 12, 3, 9, 4]",4.448571,4.4757094,-0.027138233
Energy,0,777,decoder,0.04250601580606232,0.7226636,0.7919977,0.5009268578940405,0.9151452649499311,64,"[64, 32, 21, 16, 10, 12, 3, 9, 4]",4.448571,4.4757094,-0.027138233
Energy,0,778,encoder,0.03942651186728589,0.5956114,0.69670856,0.492581679776815,0.9199594433046114,64,"[64, 32, 21, 16, 10, 12, 3, 9, 2]",4.0570893,4.055819,0.0012702942
Energy,0,778,decoder,0.03942651186728589,0.5956114,0.69670856,0.492581679776815,0.9199594433046114,64,"[64, 32, 21, 16, 10, 12, 3, 9, 2]",4.0570893,4.055819,0.0012702942
Energy,0,779,encoder,0.03629484333157701,0.46640706,0.5998053,0.48062260021999087,0.924483694035686,64,"[64, 32, 21, 16, 10, 12, 2, 5, 3]",4.1652994,4.649696,-0.48439646
Energy,0,779,decoder,0.03629484333157701,0.46640706,0.5998053,0.48062260021999087,0.924483694035686,64,"[64, 32, 21, 16, 10, 12, 2, 5, 3]",4.1652994,4.649696,-0.48439646
Energy,0,780,encoder,0.03543321853908643,0.4308587,0.573144,0.48035377468014595,0.9262351616520961,64,"[64, 32, 21, 16, 12, 10, 5, 3, 4]",3.5861852,3.7850463,-0.19886112
Energy,0,780,decoder,0.03543321853908643,0.4308587,0.573144,0.48035377468014595,0.9262351616520961,64,"[64, 32, 21, 16, 12, 10, 5, 3, 4]",3.5861852,3.7850463,-0.19886112
Energy,0,781,encoder,0.036801233578504754,0.48729935,0.6154745,0.48259188475535075,0.923742535378188,64,"[64, 32, 21, 16, 12, 10, 5, 3, 2]",3.5531242,3.6867197,-0.13359547
Energy,0,781,decoder,0.036801233578504754,0.48729935,0.6154745,0.48259188475535075,0.923742535378188,64,"[64, 32, 21, 16, 12, 10, 5, 3, 2]",3.5531242,3.6867197,-0.13359547
Energy,0,782,encoder,0.03740555019547879,0.5122319,0.6341739,0.4845561820803175,0.9228045135346583,64,"[64, 32, 16, 21, 12, 10, 3, 5, 2]",3.5817173,3.765182,-0.18346477
Energy,0,782,decoder,0.03740555019547879,0.5122319,0.6341739,0.4845561820803175,0.9228045135346583,64,"[64, 32, 16, 21, 12, 10, 3, 5, 2]",3.5817173,3.765182,-0.18346477
Energy,0,783,encoder,0.037675379182041696,0.5233643,0.6425232,0.48476628670192545,0.9222813545092758,64,"[64, 32, 16, 21, 12, 10, 3, 5, 4]",3.4568272,3.6612217,-0.20439458
Energy,0,783,decoder,0.037675379182041696,0.5233643,0.6425232,0.48476628670192545,0.9222813545092758,64,"[64, 32, 16, 21, 12, 10, 3, 5, 4]",3.4568272,3.6612217,-0.20439458
Energy,0,784,encoder,0.03749237262806541,0.515814,0.6368605,0.48583960743779137,0.9228297321706813,64,"[64, 32, 21, 16, 10, 12, 3, 5, 4]",3.5614986,3.5558124,0.005686283
Energy,0,784,decoder,0.03749237262806541,0.515814,0.6368605,0.48583960743779137,0.9228297321706813,64,"[64, 32, 21, 16, 10, 12, 3, 5, 4]",3.5614986,3.5558124,0.005686283
Energy,0,785,encoder,0.03845759905358274,0.55563664,0.6667275,0.4880173789928167,0.9211962509758309,64,"[64, 32, 21, 16, 10, 12, 3, 5, 4]",3.4875677,3.611424,-0.123856306
Energy,0,785,decoder,0.03845759905358274,0.55563664,0.6667275,0.4880173789928167,0.9211962509758309,64,"[64, 32, 21, 16, 10, 12, 3, 5, 4]",3.4875677,3.611424,-0.123856306
Energy,0,786,encoder,0.03881465653846984,0.5703679,0.6777759,0.4887294154967435,0.9205804780565158,64,"[64, 32, 21, 16, 10, 12, 3, 5, 4]",3.6161025,3.5921032,0.023999214
Energy,0,786,decoder,0.03881465653846984,0.5703679,0.6777759,0.4887294154967435,0.9205804780565158,64,"[64, 32, 21, 16, 10, 12, 3, 5, 4]",3.6161025,3.5921032,0.023999214
Energy,0,787,encoder,0.03930491975930106,0.5905948,0.69294614,0.4904067661995207,0.919852411368831,64,"[64, 32, 16, 21, 12, 10, 3, 5, 4]",3.5806415,3.6897871,-0.10914564
Energy,0,787,decoder,0.03930491975930106,0.5905948,0.69294614,0.4904067661995207,0.919852411368831,64,"[64, 32, 16, 21, 12, 10, 3, 5, 4]",3.5806415,3.6897871,-0.10914564
Energy,0,788,encoder,0.034002968927123026,0.3718504,0.5288878,0.46798695134324797,0.9273420576588185,64,"[64, 32, 21, 16, 12, 10, 4, 3, 9]",3.6197095,3.7077844,-0.08807492
Energy,0,788,decoder,0.034002968927123026,0.3718504,0.5288878,0.46798695134324797,0.9273420576588185,64,"[64, 32, 21, 16, 12, 10, 4, 3, 9]",3.6197095,3.7077844,-0.08807492
Energy,0,789,encoder,0.034265296275763,0.38267335,0.537005,0.4691371147714295,0.9269610201434232,64,"[64, 32, 21, 16, 12, 10, 3, 4, 9]",3.7470822,3.6429965,0.104085684
Energy,0,789,decoder,0.034265296275763,0.38267335,0.537005,0.4691371147714295,0.9269610201434232,64,"[64, 32, 21, 16, 12, 10, 3, 4, 9]",3.7470822,3.6429965,0.104085684
Energy,0,790,encoder,0.035814034578758515,0.44657016,0.5849276,0.47488691079110684,0.924584077250947,64,"[64, 32, 21, 16, 12, 3, 10, 9, 5]",3.657978,3.6724513,-0.0144732
Energy,0,790,decoder,0.035814034578758515,0.44657016,0.5849276,0.47488691079110684,0.924584077250947,64,"[64, 32, 21, 16, 12, 3, 10, 9, 5]",3.657978,3.6724513,-0.0144732
Energy,0,791,encoder,0.03703832206782817,0.49708104,0.6228108,0.4787666281015185,0.9226380455657521,64,"[64, 32, 21, 16, 12, 3, 10, 5, 9]",3.7558331,3.709996,0.045837164
Energy,0,791,decoder,0.03703832206782817,0.49708104,0.6228108,0.4787666281015185,0.9226380455657521,64,"[64, 32, 21, 16, 12, 3, 10, 5, 9]",3.7558331,3.709996,0.045837164
Energy,0,792,encoder,0.0388684099035297,0.5725856,0.6794392,0.4838798779108583,0.9196734320275038,64,"[64, 32, 21, 16, 12, 3, 10, 5, 4]",3.7403483,3.6260855,0.11426282
Energy,0,792,decoder,0.0388684099035297,0.5725856,0.6794392,0.4838798779108583,0.9196734320275038,64,"[64, 32, 21, 16, 12, 3, 10, 5, 4]",3.7403483,3.6260855,0.11426282
Energy,0,793,encoder,0.03623703136755387,0.46402192,0.59801644,0.46985140030221717,0.9228755488559882,64,"[64, 32, 21, 16, 12, 3, 5, 9, 10]",3.811852,3.5880914,0.2237606
Energy,0,793,decoder,0.03623703136755387,0.46402192,0.59801644,0.46985140030221717,0.9228755488559882,64,"[64, 32, 21, 16, 12, 3, 5, 9, 10]",3.811852,3.5880914,0.2237606
Energy,0,794,encoder,0.03961235323051532,0.6032787,0.70245904,0.4815097723414624,0.917733023282393,64,"[64, 32, 21, 16, 5, 12, 3, 9, 8]",3.735765,3.5675747,0.16819024
Energy,0,794,decoder,0.03961235323051532,0.6032787,0.70245904,0.4815097723414624,0.917733023282393,64,"[64, 32, 21, 16, 5, 12, 3, 9, 8]",3.735765,3.5675747,0.16819024
Energy,0,795,encoder,0.040021571795838595,0.620162,0.7151215,0.48323290676845104,0.9171795396479164,64,"[64, 32, 21, 16, 3, 5, 12, 9, 10]",3.8731785,3.5336397,0.3395388
Energy,0,795,decoder,0.040021571795838595,0.620162,0.7151215,0.48323290676845104,0.9171795396479164,64,"[64, 32, 21, 16, 3, 5, 12, 9, 10]",3.8731785,3.5336397,0.3395388
Energy,0,796,encoder,0.04186636557745255,0.69627327,0.77220494,0.4931827430288189,0.9151098326751346,64,"[64, 32, 21, 16, 12, 3, 5, 9, 10]",4.336925,3.8896525,0.44727254
Energy,0,796,decoder,0.04186636557745255,0.69627327,0.77220494,0.4931827430288189,0.9151098326751346,64,"[64, 32, 21, 16, 12, 3, 5, 9, 10]",4.336925,3.8896525,0.44727254
Energy,0,797,encoder,0.04643493284103902,0.8847602,0.91357017,0.5144099718007493,0.9097316627076875,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.5703382,4.296718,0.27362013
Energy,0,797,decoder,0.04643493284103902,0.8847602,0.91357017,0.5144099718007493,0.9097316627076875,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.5703382,4.296718,0.27362013
Energy,0,798,encoder,0.04467260946798924,0.8120515,0.8590386,0.5097622573851304,0.9123657963672296,64,"[64, 32, 21, 12, 16, 3, 9, 5, 10]",4.703525,4.233309,0.47021627
Energy,0,798,decoder,0.04467260946798924,0.8120515,0.8590386,0.5097622573851304,0.9123657963672296,64,"[64, 32, 21, 12, 16, 3, 9, 5, 10]",4.703525,4.233309,0.47021627
Energy,0,799,encoder,0.0436650557526799,0.7704825,0.82786185,0.5075107647130337,0.9139623062431596,64,"[64, 32, 21, 12, 3, 16, 9, 10, 5]",4.6925006,4.288055,0.40444565
Energy,0,799,decoder,0.0436650557526799,0.7704825,0.82786185,0.5075107647130337,0.9139623062431596,64,"[64, 32, 21, 12, 3, 16, 9, 10, 5]",4.6925006,4.288055,0.40444565
Energy,0,800,encoder,0.04308433380219197,0.7465234,0.80989254,0.5031053320799911,0.9143631938384191,64,"[64, 32, 21, 12, 3, 9, 16, 10, 8]",4.576368,4.234044,0.34232378
Energy,0,800,decoder,0.04308433380219197,0.7465234,0.80989254,0.5031053320799911,0.9143631938384191,64,"[64, 32, 21, 12, 3, 9, 16, 10, 8]",4.576368,4.234044,0.34232378
Energy,0,801,encoder,0.04179568130724499,0.69335705,0.7700178,0.4993302823634216,0.9162965219945837,64,"[64, 32, 21, 12, 3, 9, 16, 10, 8]",4.589345,4.2198763,0.3694687
Energy,0,801,decoder,0.04179568130724499,0.69335705,0.7700178,0.4993302823634216,0.9162965219945837,64,"[64, 32, 21, 12, 3, 9, 16, 10, 8]",4.589345,4.2198763,0.3694687
Energy,0,802,encoder,0.041368244876046616,0.6757221,0.7567916,0.49862086467758093,0.9170346694120066,64,"[64, 32, 21, 12, 3, 9, 16, 10, 5]",4.7648516,4.340652,0.42419958
Energy,0,802,decoder,0.041368244876046616,0.6757221,0.7567916,0.49862086467758093,0.9170346694120066,64,"[64, 32, 21, 12, 3, 9, 16, 10, 5]",4.7648516,4.340652,0.42419958
Energy,0,803,encoder,0.041700064675599016,0.6894121,0.7670591,0.49987721273696006,0.9165793846707272,64,"[64, 32, 21, 12, 3, 9, 16, 10, 5]",4.6662865,4.3473086,0.31897783
Energy,0,803,decoder,0.041700064675599016,0.6894121,0.7670591,0.49987721273696006,0.9165793846707272,64,"[64, 32, 21, 12, 3, 9, 16, 10, 5]",4.6662865,4.3473086,0.31897783
Energy,0,804,encoder,0.04166543337861309,0.68798333,0.7659875,0.5005492041656696,0.9167605641326265,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.5700946,4.3421187,0.22797585
Energy,0,804,decoder,0.04166543337861309,0.68798333,0.7659875,0.5005492041656696,0.9167605641326265,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.5700946,4.3421187,0.22797585
Energy,0,805,encoder,0.04230389009547233,0.7143244,0.7857433,0.5026498241031612,0.915838247489787,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.838664,4.4725366,0.3661275
Energy,0,805,decoder,0.04230389009547233,0.7143244,0.7857433,0.5026498241031612,0.915838247489787,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.838664,4.4725366,0.3661275
Energy,0,806,encoder,0.04342077485851927,0.7604041,0.8203031,0.5061994717527596,0.9142220067749753,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.6901712,4.483334,0.20683718
Energy,0,806,decoder,0.04342077485851927,0.7604041,0.8203031,0.5061994717527596,0.9142220067749753,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",4.6901712,4.483334,0.20683718
Energy,0,807,encoder,0.041759790906247526,0.69187635,0.76890725,0.4994586053723142,0.9163898860544843,64,"[64, 32, 21, 12, 16, 10, 3, 9, 5]",5.034949,4.7102966,0.3246522
Energy,0,807,decoder,0.041759790906247526,0.69187635,0.76890725,0.4994586053723142,0.9163898860544843,64,"[64, 32, 21, 12, 16, 10, 3, 9, 5]",5.034949,4.7102966,0.3246522
Energy,0,808,encoder,0.04165119449485773,0.6873959,0.7655469,0.4981493607822699,0.9163881402367943,64,"[64, 32, 21, 12, 16, 3, 10, 9, 5]",5.26571,4.935901,0.3298087
Energy,0,808,decoder,0.04165119449485773,0.6873959,0.7655469,0.4981493607822699,0.9163881402367943,64,"[64, 32, 21, 12, 16, 3, 10, 9, 5]",5.26571,4.935901,0.3298087
Energy,0,809,encoder,0.04146142994976071,0.6795667,0.759675,0.4963977727415799,0.916475390852841,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",5.354842,5.1320295,0.22281265
Energy,0,809,decoder,0.04146142994976071,0.6795667,0.759675,0.4963977727415799,0.916475390852841,64,"[64, 32, 21, 12, 16, 3, 9, 10, 5]",5.354842,5.1320295,0.22281265
Energy,0,810,encoder,0.041489217513897614,0.6807132,0.7605349,0.49667360930496063,0.916465830403276,64,"[64, 32, 21, 12, 16, 9, 3, 10, 5]",5.2505503,5.12382,0.12673044
Energy,0,810,decoder,0.041489217513897614,0.6807132,0.7605349,0.49667360930496063,0.916465830403276,64,"[64, 32, 21, 12, 16, 9, 3, 10, 5]",5.2505503,5.12382,0.12673044
Energy,0,811,encoder,0.041342875342336105,0.67467546,0.7560066,0.49693339435482686,0.9168039906112329,64,"[64, 32, 21, 12, 16, 9, 3, 10, 5]",5.360757,5.1488385,0.21191835
Energy,0,811,decoder,0.041342875342336105,0.67467546,0.7560066,0.49693339435482686,0.9168039906112329,64,"[64, 32, 21, 12, 16, 9, 3, 10, 5]",5.360757,5.1488385,0.21191835
Energy,0,812,encoder,0.041805236888160714,0.6937513,0.77031344,0.4969787279279626,0.9158812348720479,64,"[64, 32, 21, 12, 16, 9, 10, 3, 5]",5.203914,5.1310277,0.07288647
