dataset,window_index,origin_row,feature_index,feature_name,curvature,variation,robust_range,boundary_jump,normalized_boundary_jump,curvature_pct,variation_pct,range_pct,boundary_jump_pct,raw_boundary_jump_pct,typicality_distance,ts_mae,pets_mae,ts_crps,pets_crps,delta_mae,delta_crps,pets_improves_mae,pets_improves_crps,pets_improves_both,ground_truth_central_20_80,eligible,joint_gain,selected
ETTh,804,16482,0,HUFL,1.4714998122184508,2.7085461924529945,7.703000068664551,1.2060003280639648,0.049228019458056625,0.006551518761167362,0.001786777843954735,0.0011911852293031567,0.4047051816557475,0.38683740321620014,0.865793944575862,7.490807553573541,7.3713920406065885,6.69658231616333,6.638507839506492,-1.5941607378497467,-0.8672256072573962,True,True,True,False,False,1.2306931725535715,False
ETTh,805,16483,0,HUFL,1.436935309440859,2.7537873924386194,7.930800175666809,2.678999900817871,0.10935474574646971,0.0023823704586063135,0.0029779630732578916,0.0026801667659321023,0.6658725431804645,0.6274568195354377,0.8772085997813289,7.578890609727386,7.726324810646475,6.730499238704433,6.925456438716502,1.9453269417803645,2.8966231641621345,False,False,False,False,False,-2.4209750529712495,False
ETTh,806,16484,0,HUFL,1.443419171917823,2.7549510227042417,7.930800175666809,0.0670003890991211,0.002734905108660933,0.00357355568790947,0.00357355568790947,0.0026801667659321023,0.05002977963073258,0.050923168552709945,0.9709163944294166,7.458507038230891,8.008111471217125,6.553126550792658,7.178959935558959,7.368826363896501,9.550149534203648,False,False,False,False,False,-8.459487949050075,False
ETTh,807,16485,0,HUFL,1.5892578863328504,3.094157695934129,8.312700152397156,1.1389999389648438,0.046493114349395695,0.013103037522334724,0.0136986301369863,0.009529481834425254,0.3895175699821322,0.3695652173913043,0.8522472475361133,7.932655150094069,8.062641782779247,7.2190783379343335,7.174102839482948,1.6386270451153584,-0.6230088710223807,False,True,False,False,False,-0.5078090870464889,False
ETTh,808,16486,0,HUFL,1.7480643564654934,3.1862314901568705,8.429950070381164,0.6690006256103516,0.02730809855405917,0.023228111971411555,0.016081000595592615,0.01072066706372841,0.2692078618225134,0.24925550923168552,0.8684171278147425,7.985905900649959,7.905763830989599,7.127124500780483,7.0404997199773796,-1.0035438766419351,-1.2154239875228412,True,True,True,False,False,1.1094839320823882,False
ETTh,809,16487,0,HUFL,1.7178224363634664,3.232162784063221,8.667800164222717,4.688999176025391,0.19140139293888023,0.02025014889815366,0.017272185824895772,0.014889815366289458,0.8445503275759381,0.8147706968433591,0.9040093371633706,8.300164958584354,8.162669154070318,7.454532032919233,7.0640174423344435,-1.6565430349891035,-5.238619793439429,True,True,True,False,False,3.447581414214266,False
ETTh,810,16488,0,HUFL,1.7512901790680424,3.29788443797279,9.106650066375732,0.6029996871948242,0.024613990264896874,0.023823704586063133,0.02025014889815366,0.019356759976176294,0.25074449076831445,0.23019654556283503,0.8660542806368031,8.048983935755677,8.169278202671558,7.154899062088225,7.06251051149331,1.4945273574407631,-1.2912628087858695,False,True,False,False,False,-0.10163227432744681,False
ETTh,811,16489,0,HUFL,1.859306308530992,3.273150789808294,9.106650066375732,1.2060003280639648,0.049228019458056625,0.044073853484216795,0.019654556283502083,0.019356759976176294,0.4047051816557475,0.38683740321620014,0.8238321570318761,8.33206575192744,8.457974871061744,7.521233059928055,7.279880908504128,1.5111392886593333,-3.2089439258279735,False,True,False,False,False,0.8489023185843201,False
ETTh,812,16490,0,HUFL,1.9662418211660078,3.2302829170564618,9.086550092697141,0.13399982452392578,0.005469771289058985,0.06253722453841572,0.016676593210244194,0.01846337105419893,0.07861822513400833,0.06372840976771887,0.9134633658068109,7.897354773286497,8.283402408845722,7.05836865659163,7.131633925139905,4.888315729021896,1.0379915262693844,False,False,False,False,False,-2.96315362764564,False
ETTh,813,16491,0,HUFL,1.9770160490466702,3.181890550188919,9.066449975967405,0.5359992980957031,0.02219780501585916,0.06551518761167362,0.015485407980941036,0.017272185824895772,0.2334723049434187,0.20369267421083978,0.852991557335688,7.6616495999041945,8.281576868146658,6.7345715046953405,7.187009515017271,8.091302795291178,6.718141013225432,False,False,False,False,False,-7.404721904258304,False
ETTh,814,16492,0,HUFL,1.9759192774372716,3.1182337029444125,8.808499574661255,1.2059993743896484,0.05265533608483913,0.06491959499702203,0.01429422275163788,0.016081000595592615,0.42763549731983325,0.38028588445503275,0.8152418537481387,7.748816508403978,8.461427790578455,6.819339590675663,7.386784137757495,9.196388653694589,8.321107044701506,False,False,False,False,False,-8.758747849198048,False
ETTh,815,16493,0,HUFL,1.9737579591812626,3.0785006058636895,8.808499574661255,0.13399982452392578,0.005947142535390139,0.06372840976771887,0.013103037522334724,0.016081000595592615,0.08159618820726623,0.06372840976771887,0.9146807641035383,8.050400958887803,7.623592916782945,7.109022953396435,6.612795067513361,-5.30169918597226,-6.980254377234693,True,True,True,False,False,6.140976781603476,False
ETTh,816,16494,0,HUFL,1.9759192312917402,3.0342592024619734,8.808499574661255,0.8710002899169922,0.04016056389651131,0.06432400238237046,0.01072066706372841,0.016081000595592615,0.35318642048838594,0.30464562239428233,0.8276108177472401,8.305377142722136,8.072586421761663,7.418655548065145,7.020833106869833,-2.8028916322537354,-5.362460065949117,True,True,True,False,False,4.082675849101426,False
ETTh,817,16495,0,HUFL,1.9380805261673466,2.9716504088282414,8.637650203704833,0.33500003814697266,0.01604567698891176,0.05955926146515783,0.008338296605122097,0.01429422275163788,0.17331745086360928,0.14353782013103036,0.8822419536096411,8.384476783289575,8.001726524950936,7.4159106149734,7.037705378378741,-4.564986799193813,-5.099916331664366,True,True,True,False,False,4.832451565429089,False
ETTh,818,16496,0,HUFL,2.000709564455094,2.899020055622775,8.627600145339965,3.015000343322754,0.15115359829416683,0.0684931506849315,0.005360333531864205,0.012805241215008934,0.7712924359737939,0.6754020250148898,0.8612925632174508,7.918979957216652,7.515831071604043,6.912264143590001,6.645266244383529,-5.090919383439213,-3.862669216049403,True,True,True,False,False,4.476794299744308,False
ETTh,819,16497,0,HUFL,2.042838604219498,2.8923914497696237,8.627600145339965,2.3439998626708984,0.11751375565459136,0.07325789160214413,0.004764740917212627,0.012805241215008934,0.6891006551518761,0.5812983918999405,0.8369495681850115,7.73801256687293,7.1361769182607535,6.877014038950292,6.148986609261483,-7.777651475892981,-10.586388591987449,True,True,True,False,False,9.182020033940216,False
ETTh,820,16498,0,HUFL,2.0547256931181876,2.9413092055195795,8.627600145339965,2.880000114440918,0.14438551602471775,0.07385348421679572,0.007742703990470518,0.012805241215008934,0.7599761762954139,0.6605122096486004,0.8537355817918848,7.604572175789508,6.873442830285057,6.7485113837503015,5.796910248002969,-9.614338960870535,-14.100904357051053,True,True,True,False,False,11.857621658960795,False
ETTh,821,16499,0,HUFL,2.0709031012750443,2.9290994067426954,8.627600145339965,1.4739999771118164,0.07389730515931817,0.07564026206075045,0.00714711137581894,0.012805241215008934,0.5402025014889815,0.44312090530077425,0.813609323399508,7.221212646361528,6.349258842179552,6.413041349873165,5.302978814444505,-12.074894437865892,-17.309455449723778,True,True,True,False,False,14.692174943794836,False
ETTh,822,16500,0,HUFL,2.06440310324392,2.879751803488165,8.18875024318695,2.2779998779296875,0.11420492180882148,0.07444907683144729,0.004169148302561048,0.004169148302561048,0.680762358546754,0.577724836212031,0.8399196898912468,6.94852840972344,6.272058961493895,5.988279051913669,5.23324225409422,-9.735434732956204,-12.608577377137474,True,True,True,False,False,11.17200605504684,False
ETTh,823,16501,0,HUFL,2.131386956860942,2.9026004631068045,8.18875024318695,0.6700000762939453,0.03358968850981485,0.08100059559261465,0.005955926146515783,0.004169148302561048,0.3067301965455628,0.25759380583680763,0.838356426721842,5.975057205339544,5.9327656336128705,4.98789415804,4.8161553772538905,-0.7078019552495705,-3.443111969593077,True,True,True,False,False,2.075456962421324,False
