dataset,system,seed,split,draws,windows,scope,horizon,ensemble_mean_mae,ensemble_mean_rmse,expected_sample_mae,expected_sample_rmse,empirical_crps,normalized_energy_score,weighted_interval_score,picp_50,mpiw_50,interval_score_50,picp_80,mpiw_80,interval_score_80,picp_90,mpiw_90,interval_score_90,picp_95,mpiw_95,interval_score_95,mean_ensemble_std,median_ensemble_std,spread_skill_ratio,mean_absolute_coverage_error,slope_mae,curvature_mae,high_curvature_mae,derivative_sign_agreement,turning_point_f1_pm2,boundary_jump_mae
ETTh,PETS_SHTRAIN_SH64_REC,0,DEV_VAL,5,1679,disjoint,1-16,1.922746419906616,3.4726996421813965,2.040948867797852,3.3038084506988525,1.6437347829341888,6.567891292238234,7.182702541351318,0.160591976516634,0.8755410907900395,7.067315559537496,0.28839977027142,1.5771065185984123,14.225658880792794,0.3266825491363907,1.8109616612250312,25.564623408699354,0.344874712839275,1.927889232538341,48.004262483356605,0.7459322214126587,0.5106636881828308,0.2147989455673445,0.5073627478090701,0.9450627565383912,1.2591123580932615,4.70436954498291,0.5869990640687484,0.8807980870236043,0.7519175410270691
ETTh,PETS_SHTRAIN_SH64_REC,0,DEV_VAL,5,1679,disjoint,17-32,2.2118959426879883,3.989779710769653,2.3467588424682617,3.818108797073364,1.8950316309928892,7.106871405005603,8.289228439331055,0.1646760401599591,0.9968512924914686,8.145399820243929,0.2928082191780822,1.7936612432555803,16.41882333376836,0.3324044924700076,2.059264560207525,29.54164244746684,0.3510805751722964,2.1920662186834967,55.52725472371487,0.8488216996192932,0.5885223150253296,0.2127490140190096,0.5022576682549136,1.001173496246338,1.3038082122802734,4.952645301818848,0.5714342437391872,0.8804214731412788,0.7519175410270691
ETTh,PETS_SHTRAIN_SH64_REC,0,DEV_VAL,5,1679,disjoint,33-64,2.4963228702545166,4.441371917724609,2.6565301418304443,4.468902111053467,2.133091151714325,11.052902364354424,9.281424522399902,0.1670637284097677,1.151856094394769,9.219554722648825,0.2983466987152216,2.0780814852892493,18.32627593405616,0.3380945290564111,2.386823282248656,32.749394145713474,0.3571455160384583,2.54119418072836,61.30401055770645,0.9881000518798828,0.6428878307342529,0.2224763136670849,0.4973373819450353,1.0025513172149658,1.2842249870300293,5.01444149017334,0.5574143046524841,0.887795648124637,0.7519175410270691
ETTh,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1679,cumulative,1-16,1.8872169256210327,3.461990594863892,2.0315966606140137,3.305856704711914,1.5904649794101715,6.397266694377966,6.845238208770752,0.1890421594486514,0.9743417693187686,6.873237598941231,0.333037309623075,1.7516778030686933,13.490830216936006,0.3754573300433931,2.010789814328747,23.884091749053365,0.3951437930741087,2.140345819958775,44.41747790403292,0.8285863995552063,0.5608389973640442,0.2393381428547128,0.4643298519526929,0.9474039673805236,1.2725105285644531,4.741640090942383,0.5930117133214214,0.8800584637192921,0.7565817832946777
ETTh,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1679,cumulative,1-32,2.0684945583343506,3.7713122367858887,2.2272746562957764,3.7627673149108887,1.7452847957611084,9.762756145510274,7.5102033615112305,0.1915654513741172,1.064331316539994,7.553197543116759,0.3359674125755126,1.913895406908979,14.794963202289592,0.3787729728579937,2.1970834370141445,26.17408338252711,0.3987173487620182,2.338677452066728,48.66350235787996,0.9061970114707948,0.6170821189880371,0.2402869225813834,0.4612442036075895,0.9693788886070251,1.2830233573913574,4.850903034210205,0.5839360163362546,0.8928171716097055,0.7565817832946777
ETTh,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1679,cumulative,1-64,2.2604963779449463,4.0674662590026855,2.449502944946289,4.203653335571289,1.894725680351257,14.56761580221473,8.084160804748535,0.2013953884114694,1.2323891194898773,8.23442437635229,0.3508638751808049,2.2036533419716,15.864482081429202,0.3949483642474262,2.527408082784373,27.815055186172398,0.4155149217221135,2.6892854531907595,51.41418508722957,1.0452686548233032,0.698776364326477,0.2569827475543941,0.4468193626095465,0.9911742210388184,1.287553787231445,4.950750350952148,0.5693230637500186,0.8947811560215877,0.7565817832946777
ETTh,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1679,disjoint,1-16,1.8872169256210327,3.461990594863892,2.0315966606140137,3.305856704711914,1.5904649794101715,6.397266694377966,6.845238208770752,0.1890421594486514,0.9743417693187686,6.873237598941231,0.333037309623075,1.7516778030686933,13.490830216936006,0.3754573300433931,2.010789814328747,23.884091749053365,0.3951437930741087,2.140345819958775,44.41747790403292,0.8285863995552063,0.5608389973640442,0.2393381428547128,0.4643298519526929,0.9474039673805236,1.2725105285644531,4.741640090942383,0.5930117133214214,0.8800584637192921,0.7565817832946777
ETTh,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1679,disjoint,17-32,2.2497715950012207,4.057119369506836,2.422952651977539,3.920196533203125,1.900104343891144,7.180000104995809,8.1751708984375,0.1940887432995831,1.15432086376122,8.233157487292285,0.3388975155279503,2.076113010749264,16.09909618764318,0.3820886156725942,2.383377059699542,28.46407501600088,0.4022909044499276,2.5370090841746817,52.90952681172699,0.9838073253631592,0.6794326305389404,0.2424891248597268,0.4581585552624862,0.991671621799469,1.2941266298294067,4.976974487304688,0.5743895175699821,0.872806321663201,0.7565817832946777
ETTh,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1679,disjoint,33-64,2.452498197555542,4.343474388122559,2.6717288494110107,4.448650360107422,2.044163763523102,10.67884541623073,8.658120155334473,0.2112253254488215,1.4004469224397598,8.915651209587823,0.3657603377860972,2.4934112770342214,16.93400096056881,0.4111237556368586,2.8577327285546006,29.456026989817666,0.4323124946822088,3.0398934543147917,54.16486781657917,1.184340476989746,0.7951254844665527,0.2726712238083831,0.4323945216115035,1.013175129890442,1.292988896369934,5.050269603729248,0.5546559148933834,0.882602542037927,0.7565817832946777
ETTh,PETS_SHTRAIN_SH64_REC,123,DEV_VAL,5,1679,cumulative,1-16,1.9534357786178589,3.5283491611480717,2.060723304748535,3.341526985168457,1.6672585904598236,6.746512969545509,7.303517818450928,0.1519399302305794,0.8656202678868387,7.167914718767396,0.2732281119714115,1.5620544088702208,14.480345127975443,0.3100591338381689,1.7941991225386862,26.060241438502537,0.3277301540032332,1.9102714793729192,48.98162469610218,0.739227294921875,0.4835736453533172,0.2095108111923202,0.5217606674891517,0.9485714435577391,1.2846211194992063,4.804342746734619,0.59136674324286,0.8805582305388128,0.7579895853996277
ETTh,PETS_SHTRAIN_SH64_REC,123,DEV_VAL,5,1679,cumulative,1-32,2.1362850666046143,3.827174186706543,2.2507762908935547,3.776081323623657,1.828028589487076,10.179264896728965,8.01718521118164,0.1510013400833829,0.926715557060874,7.867772980767084,0.2729542457244959,1.677974918421142,15.89388024364871,0.3109046626393261,1.928394705504913,28.62124355730947,0.3290064238917723,2.053604599046799,53.82713132344895,0.7947831749916077,0.5275696516036987,0.2076684091756886,0.5215333319152557,0.971050262451172,1.3028486967086792,4.911623001098633,0.583661549693558,0.8935570793595484,0.7579895853996277
ETTh,PETS_SHTRAIN_SH64_REC,123,DEV_VAL,5,1679,cumulative,1-64,2.3258419036865234,4.1050543785095215,2.4636521339416504,4.187113285064697,1.9855125546455383,15.110126151096024,8.665009498596191,0.1569293478260869,1.0540765993467005,8.565734129545447,0.281531842933719,1.898431156388666,17.138849792949657,0.3205684187016081,2.179882675356243,30.71883952112292,0.3391447928188547,2.3206084348400315,57.60669167126102,0.8997862339019775,0.5859537124633789,0.2191898452338347,0.5129563994299329,0.9869155883789062,1.301659345626831,5.046990394592285,0.5717108364092113,0.89100895277802,0.7579895853996277
ETTh,PETS_SHTRAIN_SH64_REC,123,DEV_VAL,5,1679,disjoint,1-16,1.9534357786178589,3.5283491611480717,2.060723304748535,3.341526985168457,1.6672585904598236,6.746512969545509,7.303517818450928,0.1519399302305794,0.8656202678868387,7.167914718767396,0.2732281119714115,1.5620544088702208,14.480345127975443,0.3100591338381689,1.7941991225386862,26.060241438502537,0.3277301540032332,1.9102714793729192,48.98162469610218,0.739227294921875,0.4835736453533172,0.2095108111923202,0.5217606674891517,0.9485714435577391,1.2846211194992063,4.804342746734619,0.59136674324286,0.8805582305388128,0.7579895853996277
ETTh,PETS_SHTRAIN_SH64_REC,123,DEV_VAL,5,1679,disjoint,17-32,2.3191347122192383,4.104300022125244,2.4408297538757324,3.93039608001709,1.9887994229793549,7.420768890386145,8.730854988098145,0.1500627499361865,0.9878108462349094,8.56763124276678,0.2726803794775801,1.7938954279720638,17.30741535932197,0.3117501914404832,2.06259028847114,31.1822456761164,0.3302826937803114,2.196937718720678,58.672637950795696,0.8503392338752747,0.5740211009979248,0.2071825230346979,0.5213059963413597,0.9939608573913574,1.3228081464767456,5.040982723236084,0.5757565444283729,0.8749577739622486,0.7579895853996277
