system,seed,draw,metric,evaluator_seed,value,runtime_seconds,peak_memory_mb,reuse
PETS_U_BF_EAA_DAA,42,100004,discriminative_score,123.0,0.1317073170731707,59.81109285354614,,False
PETS_U_BF_EAA_DAA,42,100004,discriminative_score,42.0,0.1378048780487805,59.59270739555359,,False
PETS_U_BF_EAA_DAA,42,100004,predictive_score,0.0,0.1089918140301051,122.20318174362184,,False
PETS_U_BF_EAA_DAA,42,100004,predictive_score,123.0,0.1154172034839575,122.40178442001344,,False
PETS_U_BF_EAA_DAA,42,100004,predictive_score,42.0,0.1194850751664944,116.77239632606506,,False
PETS_U_BF_EAA_DFULL,0,100000,context_fid,0.0,0.8383293887229726,3.56057357788086,166.65625,False
PETS_U_BF_EAA_DFULL,0,100000,context_fid,123.0,0.8546786916628304,3.458763360977173,166.65625,False
PETS_U_BF_EAA_DFULL,0,100000,context_fid,42.0,1.0097301130238896,3.459502696990967,166.65625,False
PETS_U_BF_EAA_DFULL,0,100000,correlation_score,,0.0719241052865982,0.226276159286499,0.0,False
PETS_U_BF_EAA_DFULL,0,100000,discriminative_score,0.0,0.1445121951219512,58.56754446029663,,False
PETS_U_BF_EAA_DFULL,0,100000,discriminative_score,123.0,0.1445121951219512,59.80394458770752,,False
PETS_U_BF_EAA_DFULL,0,100000,discriminative_score,42.0,0.1298780487804878,59.61191821098328,,False
PETS_U_BF_EAA_DFULL,0,100000,predictive_score,0.0,0.1103757091250372,120.3369505405426,,False
PETS_U_BF_EAA_DFULL,0,100000,predictive_score,123.0,0.117717145849383,120.77514791488647,,False
