system,seed,draw,metric,value,evaluator_sd
PETS_U_BF_EFULL_DFULL,0,100000,discriminative_score,0.1390243902439024,0.0165759478281319
PETS_U_BF_EFULL_DFULL,0,100000,predictive_score,0.1162477160196431,0.0041391480021755
PETS_U_BF_EFULL_DFULL,0,100001,context_fid,0.8387407297792956,0.0863656211532204
PETS_U_BF_EFULL_DFULL,0,100001,correlation_score,0.0730700939893722,
PETS_U_BF_EFULL_DFULL,0,100001,discriminative_score,0.1414634146341463,0.0111270046285943
PETS_U_BF_EFULL_DFULL,0,100001,predictive_score,0.1141694073843003,0.0062924842609869
PETS_U_BF_EFULL_DFULL,0,100002,context_fid,0.834452049830999,0.0842132970899387
PETS_U_BF_EFULL_DFULL,0,100002,correlation_score,0.0642793625593185,
PETS_U_BF_EFULL_DFULL,0,100002,discriminative_score,0.141869918699187,0.0067441707410719
PETS_U_BF_EFULL_DFULL,0,100002,predictive_score,0.1156624157156329,0.0050937928277735
PETS_U_BF_EFULL_DFULL,0,100003,context_fid,0.8647083605339309,0.088330268933965
PETS_U_BF_EFULL_DFULL,0,100003,correlation_score,0.0705629363656044,
PETS_U_BF_EFULL_DFULL,0,100003,discriminative_score,0.1558943089430894,0.0204911921319163
PETS_U_BF_EFULL_DFULL,0,100003,predictive_score,0.1137018779312105,0.0059533360875621
PETS_U_BF_EFULL_DFULL,0,100004,context_fid,0.8512961034653753,0.0860904835647003
PETS_U_BF_EFULL_DFULL,0,100004,correlation_score,0.0650054439902305,
PETS_U_BF_EFULL_DFULL,0,100004,discriminative_score,0.1286585365853658,0.0042682926829268
PETS_U_BF_EFULL_DFULL,0,100004,predictive_score,0.1144853545539869,0.0061735619254196
PETS_U_BF_EFULL_DFULL,1,100000,context_fid,0.7857969412411637,0.0862922719498602
PETS_U_BF_EFULL_DFULL,1,100000,correlation_score,0.0975960493087768,
PETS_U_BF_EFULL_DFULL,1,100000,discriminative_score,0.1109756097560975,0.0146468440847125
PETS_U_BF_EFULL_DFULL,1,100000,predictive_score,0.1185459080350786,0.0036601592822896
PETS_U_BF_EFULL_DFULL,1,100001,context_fid,0.7746876617743998,0.0830449520520467
PETS_U_BF_EFULL_DFULL,1,100001,correlation_score,0.1010181456804275,
PETS_U_BF_EFULL_DFULL,1,100001,discriminative_score,0.1211382113821138,0.0213530746578297
PETS_U_BF_EFULL_DFULL,1,100001,predictive_score,0.1165415524248298,0.0055328080719237
PETS_U_BF_EFULL_DFULL,1,100002,context_fid,0.7669305041422638,0.0844069900282934
PETS_U_BF_EFULL_DFULL,1,100002,correlation_score,0.0909602493047714,
PETS_U_BF_EFULL_DFULL,1,100002,discriminative_score,0.1252032520325203,0.0106547499366513
PETS_U_BF_EFULL_DFULL,1,100002,predictive_score,0.1187456278433577,0.0042448807583632
PETS_U_BF_EFULL_DFULL,1,100003,context_fid,0.7933652759974056,0.0866743941635243
PETS_U_BF_EFULL_DFULL,1,100003,correlation_score,0.0987202748656272,
PETS_U_BF_EFULL_DFULL,1,100003,discriminative_score,0.1315040650406504,0.0257280465935317
PETS_U_BF_EFULL_DFULL,1,100003,predictive_score,0.116096738415005,0.0044577864445946
PETS_U_BF_EFULL_DFULL,1,100004,context_fid,0.777119694129525,0.082561829652846
PETS_U_BF_EFULL_DFULL,1,100004,correlation_score,0.0913086980581283,
PETS_U_BF_EFULL_DFULL,1,100004,discriminative_score,0.1182926829268292,0.0052806427060026
PETS_U_BF_EFULL_DFULL,1,100004,predictive_score,0.1159668884853696,0.0051507826539329
PETS_U_BF_EFULL_DFULL,2,100000,context_fid,0.9501477884180995,0.1113244435359085
PETS_U_BF_EFULL_DFULL,2,100000,correlation_score,0.0804660469293594,
PETS_U_BF_EFULL_DFULL,2,100000,discriminative_score,0.1367886178861788,0.0213530746578297
PETS_U_BF_EFULL_DFULL,2,100000,predictive_score,0.1182841201204307,0.0064528639582561
PETS_U_BF_EFULL_DFULL,2,100001,context_fid,0.9493020246020945,0.110336296190474
PETS_U_BF_EFULL_DFULL,2,100001,correlation_score,0.0805430859327316,
PETS_U_BF_EFULL_DFULL,2,100001,discriminative_score,0.1382113821138211,0.0268938616374359
PETS_U_BF_EFULL_DFULL,2,100001,predictive_score,0.1171212794688472,0.0081156061383133
PETS_U_BF_EFULL_DFULL,2,100002,context_fid,0.9097366336394748,0.1075653677886521
PETS_U_BF_EFULL_DFULL,2,100002,correlation_score,0.0733900368213653,
PETS_U_BF_EFULL_DFULL,2,100002,discriminative_score,0.1276422764227642,0.0257424937897625
PETS_U_BF_EFULL_DFULL,2,100002,predictive_score,0.1166662239256766,0.0060383396534175
PETS_U_BF_EFULL_DFULL,2,100003,context_fid,0.9363854142147926,0.1102502179730114
PETS_U_BF_EFULL_DFULL,2,100003,correlation_score,0.0731205642223358,
PETS_U_BF_EFULL_DFULL,2,100003,discriminative_score,0.140040650406504,0.0233014072964455
PETS_U_BF_EFULL_DFULL,2,100003,predictive_score,0.1161816051191332,0.0064413211664471
PETS_U_BF_EFULL_DFULL,2,100004,context_fid,0.95848578836461,0.1110055983723835
PETS_U_BF_EFULL_DFULL,2,100004,correlation_score,0.0772175043821334,
PETS_U_BF_EFULL_DFULL,2,100004,discriminative_score,0.1282520325203252,0.0326793621402699
PETS_U_BF_EFULL_DFULL,2,100004,predictive_score,0.118914424554229,0.0083188951231753
PETS_U_BF_EFULL_DFULL,42,100000,context_fid,0.9243038090449252,0.0927732326725807
PETS_U_BF_EFULL_DFULL,42,100000,correlation_score,0.0849714130163192,
PETS_U_BF_EFULL_DFULL,42,100000,discriminative_score,0.131910569105691,0.0251137606033796
PETS_U_BF_EFULL_DFULL,42,100000,predictive_score,0.1171248809726724,0.0040823323043776
PETS_U_BF_EFULL_DFULL,42,100001,context_fid,0.933361033042636,0.0933408495911418
PETS_U_BF_EFULL_DFULL,42,100001,correlation_score,0.0891513302922248,
PETS_U_BF_EFULL_DFULL,42,100001,discriminative_score,0.1371951219512195,0.0085365853658536
PETS_U_BF_EFULL_DFULL,42,100001,predictive_score,0.1151976453561474,0.0056602756222178
PETS_U_BF_EFULL_DFULL,42,100002,context_fid,0.8979366129869936,0.0907992601489285
PETS_U_BF_EFULL_DFULL,42,100002,correlation_score,0.0772329568862915,
PETS_U_BF_EFULL_DFULL,42,100002,discriminative_score,0.1475609756097561,0.0151705552495423
PETS_U_BF_EFULL_DFULL,42,100002,predictive_score,0.1175430347663374,0.0049156119511019
PETS_U_BF_EFULL_DFULL,42,100003,context_fid,0.9186746549712008,0.0921525049041705
PETS_U_BF_EFULL_DFULL,42,100003,correlation_score,0.0827441737055778,
PETS_U_BF_EFULL_DFULL,42,100003,discriminative_score,0.1530487804878049,0.0092071151649643
PETS_U_BF_EFULL_DFULL,42,100003,predictive_score,0.1141458704957282,0.0054859783616688
PETS_U_BF_EFULL_DFULL,42,100004,context_fid,0.9178904552332496,0.0908133480132574
PETS_U_BF_EFULL_DFULL,42,100004,correlation_score,0.0823229551315307,
PETS_U_BF_EFULL_DFULL,42,100004,discriminative_score,0.1313008130081301,0.0056655934409619
PETS_U_BF_EFULL_DFULL,42,100004,predictive_score,0.1135881644775812,0.006152895777166
PETS_U_BF_EFULL_DFULL,123,100000,context_fid,0.9434507224725144,0.1000075090497372
PETS_U_BF_EFULL_DFULL,123,100000,correlation_score,0.0809678062796592,
PETS_U_BF_EFULL_DFULL,123,100000,discriminative_score,0.1650406504065041,0.0199487495240894
PETS_U_BF_EFULL_DFULL,123,100000,predictive_score,0.1165822446932907,0.0054242891937726
PETS_U_BF_EFULL_DFULL,123,100001,context_fid,0.921418870779434,0.0925714089211351
PETS_U_BF_EFULL_DFULL,123,100001,correlation_score,0.0853817909955978,
PETS_U_BF_EFULL_DFULL,123,100001,discriminative_score,0.1623983739837398,0.008119912339609
PETS_U_BF_EFULL_DFULL,123,100001,predictive_score,0.1138876858847955,0.0069902075225496
PETS_U_BF_EFULL_DFULL,123,100002,context_fid,0.9138020504854186,0.092513991321717
PETS_U_BF_EFULL_DFULL,123,100002,correlation_score,0.0739242434501648,
PETS_U_BF_EFULL_DFULL,123,100002,discriminative_score,0.1652439024390244,0.0080663149727579
PETS_U_BF_EFULL_DFULL,123,100002,predictive_score,0.1175335620725187,0.0061686253746938
PETS_U_BF_EFULL_DFULL,123,100003,context_fid,0.960291095814706,0.098790075070243
PETS_U_BF_EFULL_DFULL,123,100003,correlation_score,0.0798860341310501,
PETS_U_BF_EFULL_DFULL,123,100003,discriminative_score,0.1768292682926829,0.0043970137505658
PETS_U_BF_EFULL_DFULL,123,100003,predictive_score,0.1154424575053478,0.0064094183194129
PETS_U_BF_EFULL_DFULL,123,100004,context_fid,0.9369274758250472,0.0952310629145396
PETS_U_BF_EFULL_DFULL,123,100004,correlation_score,0.080232597887516,
PETS_U_BF_EFULL_DFULL,123,100004,discriminative_score,0.1554878048780488,0.0111936339943206
PETS_U_BF_EFULL_DFULL,123,100004,predictive_score,0.1135992808275053,0.0076976451175247
